survey_name,user_id,question,response,question_type,q_order
housing-survey,61200718-4dd9-42e0-bf3a-20051437caf1,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,61200718-4dd9-42e0-bf3a-20051437caf1,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,61dfe235-5082-4152-b35d-e28db6a15690,Where do you currently live?,Suburbs,single_select,2
housing-survey,61dfe235-5082-4152-b35d-e28db6a15690,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,61dfe235-5082-4152-b35d-e28db6a15690,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,61dfe235-5082-4152-b35d-e28db6a15690,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,61dfe235-5082-4152-b35d-e28db6a15690,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,632d5acb-ef61-4736-bc38-8f9c6002e2d2,Where do you currently live?,City,single_select,1
housing-survey,632d5acb-ef61-4736-bc38-8f9c6002e2d2,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,632d5acb-ef61-4736-bc38-8f9c6002e2d2,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,632d5acb-ef61-4736-bc38-8f9c6002e2d2,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,632d5acb-ef61-4736-bc38-8f9c6002e2d2,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,638142d5-abec-4ea5-9365-4d05dfc9135b,Where do you currently live?,City,single_select,1
housing-survey,638142d5-abec-4ea5-9365-4d05dfc9135b,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,638142d5-abec-4ea5-9365-4d05dfc9135b,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,638142d5-abec-4ea5-9365-4d05dfc9135b,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,638142d5-abec-4ea5-9365-4d05dfc9135b,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,6405eb15-f37c-4200-825f-c8cf543bf88d,Where do you currently live?,Rural area,single_select,3
housing-survey,6405eb15-f37c-4200-825f-c8cf543bf88d,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,6405eb15-f37c-4200-825f-c8cf543bf88d,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,6405eb15-f37c-4200-825f-c8cf543bf88d,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,6405eb15-f37c-4200-825f-c8cf543bf88d,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,640e9ec1-461f-4d38-be26-10be472cd541,Where do you currently live?,Suburbs,single_select,2
housing-survey,640e9ec1-461f-4d38-be26-10be472cd541,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,640e9ec1-461f-4d38-be26-10be472cd541,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,640e9ec1-461f-4d38-be26-10be472cd541,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,640e9ec1-461f-4d38-be26-10be472cd541,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,645ffeb2-ab47-4b24-8afc-37b29946f530,Where do you currently live?,Suburbs,single_select,2
housing-survey,645ffeb2-ab47-4b24-8afc-37b29946f530,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,645ffeb2-ab47-4b24-8afc-37b29946f530,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,645ffeb2-ab47-4b24-8afc-37b29946f530,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,645ffeb2-ab47-4b24-8afc-37b29946f530,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,658af633-0263-457b-85d9-4d2e7ca1a325,Where do you currently live?,City,single_select,1
housing-survey,658af633-0263-457b-85d9-4d2e7ca1a325,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,658af633-0263-457b-85d9-4d2e7ca1a325,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,658af633-0263-457b-85d9-4d2e7ca1a325,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,658af633-0263-457b-85d9-4d2e7ca1a325,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,65e06e83-3c42-4f71-8378-812a20e2bb91,Where do you currently live?,City,single_select,1
housing-survey,65e06e83-3c42-4f71-8378-812a20e2bb91,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,65e06e83-3c42-4f71-8378-812a20e2bb91,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,65e06e83-3c42-4f71-8378-812a20e2bb91,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,65e06e83-3c42-4f71-8378-812a20e2bb91,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,665d94cf-dc82-4e31-9aed-d3cd7c17a129,Where do you currently live?,City,single_select,1
housing-survey,665d94cf-dc82-4e31-9aed-d3cd7c17a129,When was the last time you moved?,4-5 years ago,single_select,5
housing-survey,665d94cf-dc82-4e31-9aed-d3cd7c17a129,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,665d94cf-dc82-4e31-9aed-d3cd7c17a129,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,665d94cf-dc82-4e31-9aed-d3cd7c17a129,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,66b43f72-3ecf-4410-81e6-d7e1d16ee991,Where do you currently live?,City,single_select,1
housing-survey,66b43f72-3ecf-4410-81e6-d7e1d16ee991,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,66b43f72-3ecf-4410-81e6-d7e1d16ee991,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,66b43f72-3ecf-4410-81e6-d7e1d16ee991,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,66b43f72-3ecf-4410-81e6-d7e1d16ee991,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,66c234ff-7820-4306-b16e-a55ad518b2be,Where do you currently live?,Suburbs,single_select,2
housing-survey,66c234ff-7820-4306-b16e-a55ad518b2be,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,66c234ff-7820-4306-b16e-a55ad518b2be,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,66c234ff-7820-4306-b16e-a55ad518b2be,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,66c234ff-7820-4306-b16e-a55ad518b2be,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,6782ee23-7e67-44ac-a9ed-943abd52e8a2,Where do you currently live?,Suburbs,single_select,2
housing-survey,6782ee23-7e67-44ac-a9ed-943abd52e8a2,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,6782ee23-7e67-44ac-a9ed-943abd52e8a2,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,6782ee23-7e67-44ac-a9ed-943abd52e8a2,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,6782ee23-7e67-44ac-a9ed-943abd52e8a2,Rent control is a necessary and effective way to keep housing prices down.,Strongly disagree,single_select,5
housing-survey,68929c0b-5fc2-4e61-b162-5ac2cc4b84dc,Where do you currently live?,Suburbs,single_select,2
housing-survey,68929c0b-5fc2-4e61-b162-5ac2cc4b84dc,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,68929c0b-5fc2-4e61-b162-5ac2cc4b84dc,"In your area, how do you expect housing prices to change in the next year?",Decrease somewhat,single_select,4
housing-survey,68929c0b-5fc2-4e61-b162-5ac2cc4b84dc,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,68929c0b-5fc2-4e61-b162-5ac2cc4b84dc,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,68fd9725-c425-431d-848c-1f423b30a7fa,Where do you currently live?,City,single_select,1
housing-survey,68fd9725-c425-431d-848c-1f423b30a7fa,When was the last time you moved?,4-5 years ago,single_select,5
housing-survey,68fd9725-c425-431d-848c-1f423b30a7fa,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,68fd9725-c425-431d-848c-1f423b30a7fa,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,68fd9725-c425-431d-848c-1f423b30a7fa,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,6953cb9f-d309-4af0-a3dc-ad6abb32cf89,Where do you currently live?,Suburbs,single_select,2
housing-survey,6953cb9f-d309-4af0-a3dc-ad6abb32cf89,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,6953cb9f-d309-4af0-a3dc-ad6abb32cf89,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,6953cb9f-d309-4af0-a3dc-ad6abb32cf89,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,6953cb9f-d309-4af0-a3dc-ad6abb32cf89,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,695a2e49-b3d1-4ddb-a2af-c5fc2cbbb3af,Where do you currently live?,Suburbs,single_select,2
housing-survey,695a2e49-b3d1-4ddb-a2af-c5fc2cbbb3af,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,695a2e49-b3d1-4ddb-a2af-c5fc2cbbb3af,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,695a2e49-b3d1-4ddb-a2af-c5fc2cbbb3af,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,695a2e49-b3d1-4ddb-a2af-c5fc2cbbb3af,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,6967f5cf-2657-4055-bd80-e3d2364bb0bd,Where do you currently live?,Suburbs,single_select,2
housing-survey,6967f5cf-2657-4055-bd80-e3d2364bb0bd,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,6967f5cf-2657-4055-bd80-e3d2364bb0bd,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,6967f5cf-2657-4055-bd80-e3d2364bb0bd,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,6967f5cf-2657-4055-bd80-e3d2364bb0bd,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,6988c7c7-5b27-44cb-b40f-5284b7e7782a,Where do you currently live?,Suburbs,single_select,2
housing-survey,6988c7c7-5b27-44cb-b40f-5284b7e7782a,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,6988c7c7-5b27-44cb-b40f-5284b7e7782a,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,6988c7c7-5b27-44cb-b40f-5284b7e7782a,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,6988c7c7-5b27-44cb-b40f-5284b7e7782a,Rent control is a necessary and effective way to keep housing prices down.,Somewhat disagree,single_select,4
housing-survey,69c8418c-880d-482d-9025-353c41a8c7f3,Where do you currently live?,Suburbs,single_select,2
housing-survey,69c8418c-880d-482d-9025-353c41a8c7f3,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,69c8418c-880d-482d-9025-353c41a8c7f3,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,69c8418c-880d-482d-9025-353c41a8c7f3,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,69c8418c-880d-482d-9025-353c41a8c7f3,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,69e4bd5e-3478-4f70-9f38-94b7e838c7c8,Where do you currently live?,Suburbs,single_select,2
housing-survey,69ef4b54-b6e0-492c-8103-012f79c5027e,Where do you currently live?,City,single_select,1
housing-survey,69ef4b54-b6e0-492c-8103-012f79c5027e,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,69ef4b54-b6e0-492c-8103-012f79c5027e,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,69ef4b54-b6e0-492c-8103-012f79c5027e,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
